loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
1.7099392414093018,0.8737690448760986,0.8737690448760986,0.8737690448760986,1.0986688137054443,0.8953974843025208,0.8953974843025208,0.8953974843025208
0.6326668858528137,0.9382274150848389,0.9382274150848389,0.9382274150848389,0.6404926776885986,0.9037656784057617,0.9037656784057617,0.9037656784057617
0.07975413650274277,0.9829901456832886,0.9829901456832886,0.9829901456832886,0.4954379200935364,0.8995816111564636,0.8995816111564636,0.8995816111564636
0.015378687530755997,0.9991047382354736,0.9991047382354736,0.9991047382354736,0.44482260942459106,0.8953974843025208,0.8953974843025208,0.8953974843025208
0.0005082122515887022,1.0,1.0,1.0,0.445536345243454,0.8953974843025208,0.8953974843025208,0.8953974843025208
0.00021922988526057452,1.0,1.0,1.0,0.44406425952911377,0.8995816111564636,0.8995816111564636,0.8995816111564636
0.0001812480331864208,1.0,1.0,1.0,0.44305121898651123,0.8995816111564636,0.8995816111564636,0.8995816111564636
