loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
0.7007797360420227,0.6750223636627197,0.6750223636627197,0.6750223636627197,0.4581759572029114,0.7866109013557434,0.7866109013557434,0.7866109013557434
0.4861465096473694,0.7905102968215942,0.7905102968215942,0.7905102968215942,0.4076017141342163,0.8158996105194092,0.8158996105194092,0.8158996105194092
0.39941537380218506,0.8307967782020569,0.8307967782020569,0.8307967782020569,0.4049239754676819,0.8117154836654663,0.8117154836654663,0.8117154836654663
0.3115817606449127,0.8701879978179932,0.8701879978179932,0.8701879978179932,0.41311168670654297,0.8200836777687073,0.8200836777687073,0.8200836777687073
0.27366217970848083,0.8871978521347046,0.8871978521347046,0.8871978521347046,0.4655393958091736,0.8158996105194092,0.8158996105194092,0.8158996105194092
0.25866082310676575,0.8997313976287842,0.8997313976287842,0.8997313976287842,0.3575553596019745,0.866108775138855,0.866108775138855,0.866108775138855
0.2374943196773529,0.9122650027275085,0.9122650027275085,0.9122650027275085,0.3575206696987152,0.866108775138855,0.866108775138855,0.866108775138855
