loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
0.22537587583065033,0.9086839556694031,0.9086839556694031,0.9086839556694031,0.08888357132673264,0.9707112908363342,0.9707112908363342,0.9707112908363342
0.08433177322149277,0.9686660766601562,0.9686660766601562,0.9686660766601562,0.08456157892942429,0.9623430967330933,0.9623430967330933,0.9623430967330933
0.0762053057551384,0.9731423258781433,0.9731423258781433,0.9731423258781433,0.13861112296581268,0.9456067085266113,0.9456067085266113,0.9456067085266113
0.07318033277988434,0.9686660766601562,0.9686660766601562,0.9686660766601562,0.3152775466442108,0.8786610960960388,0.8786610960960388,0.8786610960960388
0.06623478978872299,0.9677708148956299,0.9677708148956299,0.9677708148956299,0.11922069638967514,0.9497907757759094,0.9497907757759094,0.9497907757759094
0.05278010293841362,0.9803043603897095,0.9803043603897095,0.9803043603897095,0.07631119340658188,0.9623430967330933,0.9623430967330933,0.9623430967330933
0.008748280815780163,0.9991047382354736,0.9991047382354736,0.9991047382354736,0.07502710074186325,0.9581589698791504,0.9581589698791504,0.9581589698791504
